,usertoken,date,preq_gender,preq_race,preq_education,preq_age,postq_economic,postq_social,postq_attention1,postq_attention2,exclude,account_index,condition_account,condition_accAlias,condition_block,condition_emotionSort,condition_showImage,count_tweets,sourceComment,credibility_choice,credibility_uncertainty,credibility_time,politicalOrientation_choice,politicalOrientation_uncertainty,politicalOrientation_time,inst_nCredibleNCertain,inst_nCredibleNCertainUncertainty,inst_credibleCertainChoice,inst_credibleCertainUncertainty
7,2UD6shBv,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Slightly liberal,Slightly liberal,,,0,7,Jerusalem_Post,H,TRUE,angry,TRUE,8,Comparing  all other tweets  i took  this  decision.  ,0.773197358,0.231632703,1.60E+12,0.431372138,0.554324946,1.60E+12,0.696882538,0.339841693,0.631595069,0.465173216
8,QtK5eFuS,9/4/20,Female,White/Caucasian/European,Masters,41,Very Consertavite,Very Consertavite,,,0,0,CNNPolitics,G,FALSE,mixed,FALSE,5,I trust the source because it is somewhat relatable,0.514396558,0.560735066,1.60E+12,0.594320789,0.412164237,1.60E+12,,,,
9,QtK5eFuS,9/4/20,Female,White/Caucasian/European,Masters,41,Very Consertavite,Very Consertavite,,,0,1,veteranstoday,A,FALSE,mixed,FALSE,7,Political trust in this source is true,0.504811343,0.292349052,1.60E+12,0.805195515,0.325897303,1.60E+12,,,,
10,QtK5eFuS,9/4/20,Female,White/Caucasian/European,Masters,41,Very Consertavite,Very Consertavite,,,0,2,amlookout,B,FALSE,mixed,FALSE,5,It influenced more and it has trustworthiness,0.847482772,0.023963037,1.60E+12,0.541602108,0.616628879,1.60E+12,,,,
11,QtK5eFuS,9/4/20,Female,White/Caucasian/European,Masters,41,Very Consertavite,Very Consertavite,,,0,3,opednews,C,FALSE,mixed,TRUE,6,The source is real and it has trustworthiness.,0.763612143,0.321104696,1.60E+12,0.958558952,1.905840271,1.60E+12,,,,
12,QtK5eFuS,9/4/20,Female,White/Caucasian/European,Masters,41,Very Consertavite,Very Consertavite,,,0,4,MotherJones,E,FALSE,mixed,TRUE,5,The source has trustworthiness,0.840293861,0.230045155,1.60E+12,0.992107204,1.680587723,1.60E+12,,,,
13,QtK5eFuS,9/4/20,Female,White/Caucasian/European,Masters,41,Very Consertavite,Very Consertavite,,,0,5,InvestWatchBlog,D,FALSE,mixed,TRUE,6,I think the provided information was somewhat fake,0.01596537,0,1.60E+12,0.210912197,0,1.60E+12,,,,
14,QtK5eFuS,9/4/20,Female,White/Caucasian/European,Masters,41,Very Consertavite,Very Consertavite,,,0,6,nypost,F,FALSE,mixed,FALSE,7,It has trustworthiness.,0.519189165,0,1.60E+12,0.838743767,0,1.60E+12,,,,
15,QtK5eFuS,9/4/20,Female,White/Caucasian/European,Masters,41,Very Consertavite,Very Consertavite,,,0,7,Jerusalem_Post,H,FALSE,mixed,TRUE,8,The source was somewhat trusted one,0.488037217,0,1.60E+12,-0.019132958,0,1.60E+12,,,,
16,l2xhmarX,9/4/20,Male,White/Caucasian/European,Masters,59,Moderate,Slightly Conservative,,,1,0,MotherJones,E,TRUE,happy,FALSE,7,good,0.691723032,0.407371629,1.60E+12,0.369068242,0,1.60E+12,0.070530868,0.180703472,0.633635303,0.408046681
17,l2xhmarX,9/4/20,Male,White/Caucasian/European,Masters,59,Moderate,Slightly Conservative,,,1,1,veteranstoday,A,TRUE,happy,TRUE,7,nice,0.603059795,0.383408592,1.60E+12,0.656624686,1.230082627,1.60E+12,0.070530868,0.180703472,0.633635303,0.408046681
18,l2xhmarX,9/4/20,Male,White/Caucasian/European,Masters,59,Moderate,Slightly Conservative,,,1,2,InvestWatchBlog,D,TRUE,happy,FALSE,5,good,0.756423232,0.254008192,1.60E+12,0.584735575,0.345067733,1.60E+12,0.070530868,0.180703472,0.633635303,0.408046681
19,l2xhmarX,9/4/20,Male,White/Caucasian/European,Masters,59,Moderate,Slightly Conservative,,,1,3,amlookout,B,TRUE,happy,TRUE,6,nice,0.904994061,0.177326474,1.60E+12,0.455335175,0.575112888,1.60E+12,0.070530868,0.180703472,0.633635303,0.408046681
20,l2xhmarX,9/4/20,Male,White/Caucasian/European,Masters,59,Moderate,Slightly Conservative,,,1,4,opednews,C,TRUE,happy,FALSE,5,good,0.65817478,0.215667333,1.60E+12,0.474505604,0.71889111,1.60E+12,0.070530868,0.180703472,0.633635303,0.408046681
21,l2xhmarX,9/4/20,Male,White/Caucasian/European,Masters,59,Moderate,Slightly Conservative,,,1,5,nypost,F,TRUE,happy,TRUE,6,nice,0.799556698,0.57430415,1.60E+12,-0.009547743,1.322759643,1.60E+12,0.070530868,0.180703472,0.633635303,0.408046681
22,l2xhmarX,9/4/20,Male,White/Caucasian/European,Masters,59,Moderate,Slightly Conservative,,,1,6,CNNPolitics,G,TRUE,happy,TRUE,6,awesome,0.713289765,0.158156044,1.60E+12,0.747684226,0.306726874,1.60E+12,0.070530868,0.180703472,0.633635303,0.408046681
23,l2xhmarX,9/4/20,Male,White/Caucasian/European,Masters,59,Moderate,Slightly Conservative,,,1,7,Jerusalem_Post,H,TRUE,happy,FALSE,9,good,0.744441713,0.215667333,1.60E+12,0.354690419,0.71889111,1.60E+12,0.070530868,0.180703472,0.633635303,0.408046681
24,9mHAUnqx,9/4/20,Female,White/Caucasian/European,Undergraduate,31,Slightly Conservative,Slightly Conservative,,,1,0,amlookout,B,FALSE,mixed,FALSE,5,"good
",0.564718936,0.028755644,1.60E+12,-0.297104187,0.99686234,1.60E+12,0.694842305,0.138735871,0.319439359,0.651997403
25,9mHAUnqx,9/4/20,Female,White/Caucasian/European,Undergraduate,31,Slightly Conservative,Slightly Conservative,,,1,1,veteranstoday,A,FALSE,mixed,FALSE,5,"good
",0.526378076,0.014377822,1.60E+12,0.024000509,0,1.60E+12,0.694842305,0.138735871,0.319439359,0.651997403
26,9mHAUnqx,9/4/20,Female,White/Caucasian/European,Undergraduate,31,Slightly Conservative,Slightly Conservative,,,1,2,CNNPolitics,G,FALSE,mixed,FALSE,5,good,0.655778476,0,1.60E+12,0.191741768,0.01917043,1.60E+12,0.694842305,0.138735871,0.319439359,0.651997403
27,9mHAUnqx,9/4/20,Female,White/Caucasian/European,Undergraduate,31,Slightly Conservative,Slightly Conservative,,,1,3,Jerusalem_Post,H,FALSE,mixed,FALSE,6,"good
",0.562322632,0,1.60E+12,0.158193516,0,1.60E+12,0.694842305,0.138735871,0.319439359,0.651997403
28,9mHAUnqx,9/4/20,Female,White/Caucasian/European,Undergraduate,31,Slightly Conservative,Slightly Conservative,,,1,4,MotherJones,E,FALSE,mixed,TRUE,6,good,0.595870884,0,1.60E+12,0.182156553,0,1.60E+12,0.694842305,0.138735871,0.319439359,0.651997403
29,9mHAUnqx,9/4/20,Female,White/Caucasian/European,Undergraduate,31,Slightly Conservative,Slightly Conservative,,,1,5,nypost,F,FALSE,mixed,TRUE,4,"good
",0.500018736,0.277971229,1.60E+12,0.273216093,0.124607792,1.60E+12,0.694842305,0.138735871,0.319439359,0.651997403
30,9mHAUnqx,9/4/20,Female,White/Caucasian/European,Undergraduate,31,Slightly Conservative,Slightly Conservative,,,1,6,InvestWatchBlog,D,FALSE,mixed,TRUE,6,good,0.631815439,0,1.60E+12,0.115060049,0.047926074,1.60E+12,0.694842305,0.138735871,0.319439359,0.651997403
31,9mHAUnqx,9/4/20,Female,White/Caucasian/European,Undergraduate,31,Slightly Conservative,Slightly Conservative,,,1,7,opednews,C,FALSE,mixed,TRUE,5,good,0.670156299,0,1.60E+12,0.249253056,0,1.60E+12,0.694842305,0.138735871,0.319439359,0.651997403
32,ZLgSfOj9,9/4/20,Male,White/Caucasian/European,Undergraduate,34,Slightly Conservative,Slightly Conservative,,,0,0,Jerusalem_Post,H,FALSE,mixed,FALSE,6,Based on the statements credibility.,0.756423232,0.3882012,1.60E+12,0.742891619,1.412201708,1.60E+12,,,,
33,ZLgSfOj9,9/4/20,Male,White/Caucasian/European,Undergraduate,34,Slightly Conservative,Slightly Conservative,,,0,1,nypost,F,FALSE,mixed,TRUE,6,facial expressions makes me to select this decision.,0.857067987,0.215667333,1.60E+12,0.517639071,0.565527674,1.60E+12,,,,
34,ZLgSfOj9,9/4/20,Male,White/Caucasian/European,Undergraduate,34,Slightly Conservative,Slightly Conservative,,,0,2,veteranstoday,A,FALSE,mixed,TRUE,5,Facial expressions.,0.679741513,0.177326474,1.60E+12,0.416994316,0.440919881,1.60E+12,,,,
35,ZLgSfOj9,9/4/20,Male,White/Caucasian/European,Undergraduate,34,Slightly Conservative,Slightly Conservative,,,0,3,CNNPolitics,G,FALSE,mixed,TRUE,5,By the Facial expressions.,0.708497158,0.397786414,1.60E+12,0.517639071,0.086266933,1.60E+12,,,,
36,ZLgSfOj9,9/4/20,Male,White/Caucasian/European,Undergraduate,34,Slightly Conservative,Slightly Conservative,,,0,4,MotherJones,E,FALSE,mixed,FALSE,5,None,0.562322632,0.254008192,1.60E+12,0.162986123,0.335482518,1.60E+12,,,,
37,ZLgSfOj9,9/4/20,Male,White/Caucasian/European,Undergraduate,34,Slightly Conservative,Slightly Conservative,,,0,5,amlookout,B,FALSE,mixed,TRUE,6,post accuracy.,0.758819536,0.143778222,1.60E+12,0.532016893,0.402579022,1.60E+12,,,,
38,ZLgSfOj9,9/4/20,Male,White/Caucasian/European,Undergraduate,34,Slightly Conservative,Slightly Conservative,,,0,6,opednews,C,FALSE,mixed,FALSE,6,Based on the post accuracy.,0.679741513,0.186911689,1.60E+12,0.273216093,0.2588008,1.60E+12,,,,
39,ZLgSfOj9,9/4/20,Male,White/Caucasian/European,Undergraduate,34,Slightly Conservative,Slightly Conservative,,,0,7,InvestWatchBlog,D,FALSE,mixed,FALSE,6,Based on the post accuracy.,0.660571084,0.158156044,1.60E+12,0.292386523,0.230045155,1.60E+12,,,,
40,MuLFFFUW,9/4/20,Male,White/Caucasian/European,Masters,35,Slightly liberal,Slightly Conservative,,,1,0,nypost,F,TRUE,angry,TRUE,16,GOOD,0.598267188,0,1.60E+12,0.412201708,0.095852148,1.60E+12,0.666279037,0.065287469,0.84173911,0.301954544
41,MuLFFFUW,9/4/20,Male,White/Caucasian/European,Masters,35,Slightly liberal,Slightly Conservative,,,1,1,MotherJones,E,TRUE,angry,FALSE,5,GOOD,0.617437617,0,1.60E+12,0.493676034,0,1.60E+12,0.666279037,0.065287469,0.84173911,0.301954544
42,MuLFFFUW,9/4/20,Male,White/Caucasian/European,Masters,35,Slightly liberal,Slightly Conservative,,,1,2,CNNPolitics,G,TRUE,angry,TRUE,6,GOOD,0.708497158,0.009585215,1.60E+12,0.383446064,0,1.60E+12,0.666279037,0.065287469,0.84173911,0.301954544
43,MuLFFFUW,9/4/20,Male,White/Caucasian/European,Masters,35,Slightly liberal,Slightly Conservative,,,1,3,veteranstoday,A,TRUE,angry,TRUE,6,NICE,0.744441713,0,1.60E+12,0.460127782,0,1.60E+12,0.666279037,0.065287469,0.84173911,0.301954544
44,MuLFFFUW,9/4/20,Male,White/Caucasian/European,Masters,35,Slightly liberal,Slightly Conservative,,,1,4,Jerusalem_Post,H,TRUE,angry,FALSE,5,GOOD,0.583889365,0.004792607,1.60E+12,0.134230479,0.115022578,1.60E+12,0.666279037,0.065287469,0.84173911,0.301954544
45,MuLFFFUW,9/4/20,Male,White/Caucasian/European,Masters,35,Slightly liberal,Slightly Conservative,,,1,5,opednews,C,TRUE,angry,FALSE,6,GOOD,0.502415039,0,1.60E+12,0.244460449,0,1.60E+12,0.666279037,0.065287469,0.84173911,0.301954544
46,MuLFFFUW,9/4/20,Male,White/Caucasian/European,Masters,35,Slightly liberal,Slightly Conservative,,,1,6,amlookout,B,TRUE,angry,TRUE,7,GOOD,0.744441713,0,1.60E+12,0.301971738,0.009585215,1.60E+12,0.666279037,0.065287469,0.84173911,0.301954544
47,MuLFFFUW,9/4/20,Male,White/Caucasian/European,Masters,35,Slightly liberal,Slightly Conservative,,,1,7,InvestWatchBlog,D,TRUE,angry,FALSE,6,GOOD,0.650985869,0,1.60E+12,0.642246864,0,1.60E+12,0.666279037,0.065287469,0.84173911,0.301954544
48,cu4F8Fgj,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Very liberal,Slightly liberal,,,1,0,InvestWatchBlog,D,TRUE,happy,TRUE,5,good.,0.653382173,0.01917043,1.60E+12,0.44574996,0.305109361,1.60E+12,0.564267367,0.489656017,0.625474369,0.420288081
49,cu4F8Fgj,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Very liberal,Slightly liberal,,,1,1,amlookout,B,TRUE,happy,FALSE,6,good.,0.624626528,0.004792607,1.60E+12,0.460127782,0.01917043,1.60E+12,0.564267367,0.489656017,0.625474369,0.420288081
50,cu4F8Fgj,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Very liberal,Slightly liberal,,,1,2,opednews,C,TRUE,happy,TRUE,6,good.,0.653382173,0,1.60E+12,0.412201708,0,1.60E+12,0.564267367,0.489656017,0.625474369,0.420288081
51,cu4F8Fgj,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Very liberal,Slightly liberal,,,1,3,Jerusalem_Post,H,TRUE,happy,TRUE,11,good.,0.682137817,0,1.60E+12,0.345105205,0,1.60E+12,0.564267367,0.489656017,0.625474369,0.420288081
52,cu4F8Fgj,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Very liberal,Slightly liberal,,,1,4,CNNPolitics,G,TRUE,happy,TRUE,25,good.,0.730063891,0,1.60E+12,0.393031279,0,1.60E+12,0.564267367,0.489656017,0.625474369,0.420288081
53,cu4F8Fgj,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Very liberal,Slightly liberal,,,1,5,MotherJones,E,TRUE,happy,FALSE,10,good.,0.718082373,0,1.60E+12,0.292386523,0,1.60E+12,0.564267367,0.489656017,0.625474369,0.420288081
54,cu4F8Fgj,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Very liberal,Slightly liberal,,,1,6,nypost,F,TRUE,happy,FALSE,8,good.,0.715686069,0,1.60E+12,0.354690419,0.067096504,1.60E+12,0.564267367,0.489656017,0.625474369,0.420288081
55,cu4F8Fgj,9/4/20,Male,White/Caucasian/European,Undergraduate,30,Very liberal,Slightly liberal,,,1,7,veteranstoday,A,TRUE,happy,FALSE,8,good.,0.739649106,0,1.60E+12,0.517639071,0,1.60E+12,0.564267367,0.489656017,0.625474369,0.420288081
56,YvHue455,9/4/20,Female,White/Caucasian/European,Undergraduate,35,Very Consertavite,Slightly Conservative,,,0,0,veteranstoday,A,FALSE,mixed,TRUE,7,8 tweets i have see and take the decision,0.881031024,0.696515639,1.60E+12,0.718928582,1.249253056,1.60E+12,,,0.900905879,0.004080467
57,YvHue455,9/4/20,Female,White/Caucasian/European,Undergraduate,35,Very Consertavite,Slightly Conservative,,,0,1,nypost,F,FALSE,mixed,FALSE,8,I have seen the text on the tweets,0.845086469,0.686930424,1.60E+12,-0.694890639,0.584698103,1.60E+12,,,0.900905879,0.004080467
58,YvHue455,9/4/20,Female,White/Caucasian/European,Undergraduate,35,Very Consertavite,Slightly Conservative,,,0,2,CNNPolitics,G,FALSE,mixed,TRUE,8,I have seen the tweets was images and text is good,0.885823632,0.737252802,1.60E+12,0.819573337,0.325897303,1.60E+12,,,0.900905879,0.004080467
59,YvHue455,9/4/20,Female,White/Caucasian/European,Undergraduate,35,Very Consertavite,Slightly Conservative,,,0,3,MotherJones,E,FALSE,mixed,FALSE,6,I have seen the tweets was tweeter remaining,0.346655299,0.282763873,1.60E+12,-0.699683246,0.527186814,1.60E+12,,,0.900905879,0.004080467
60,YvHue455,9/4/20,Female,White/Caucasian/European,Undergraduate,35,Very Consertavite,Slightly Conservative,,,0,4,Jerusalem_Post,H,FALSE,mixed,TRUE,6,I have seen the some of political images and the texts,0.813934521,0.162948652,1.60E+12,-0.019132958,0.249215585,1.60E+12,,,0.900905879,0.004080467
61,YvHue455,9/4/20,Female,White/Caucasian/European,Undergraduate,35,Very Consertavite,Slightly Conservative,,,0,5,opednews,C,FALSE,mixed,FALSE,7,I have seen the some of the political texts,0.825916039,0.115022578,1.60E+12,-0.07185164,0.23963037,1.60E+12,,,0.900905879,0.004080467
62,YvHue455,9/4/20,Female,White/Caucasian/European,Undergraduate,35,Very Consertavite,Slightly Conservative,,,0,6,amlookout,B,FALSE,mixed,TRUE,7,I have seen the some of the suggestion and political text and images,0.720478676,0.244422978,1.60E+12,0.306764345,0.268386015,1.60E+12,,,0.900905879,0.004080467
63,YvHue455,9/4/20,Female,White/Caucasian/European,Undergraduate,35,Very Consertavite,Slightly Conservative,,,0,7,InvestWatchBlog,D,FALSE,mixed,FALSE,10,I have seen the some images and texts,0.789971484,0.330689911,1.60E+12,-0.014340351,0.076681718,1.60E+12,,,0.900905879,0.004080467
64,2ttDyKsO,9/4/20,Male,Hispanic/Latino,Masters,33,Moderate,Moderate,,,1,0,amlookout,B,FALSE,mixed,TRUE,6,good,0.538359595,0.206082118,1.60E+12,-0.009547743,0.402579022,1.60E+12,0.75196884,0.492859198,0.570388067,0.199942873
65,2ttDyKsO,9/4/20,Male,Hispanic/Latino,Masters,33,Moderate,Moderate,,,1,1,InvestWatchBlog,D,FALSE,mixed,FALSE,7,nice ,0.461677877,0.220459941,1.60E+12,0.062341368,0.172533867,1.60E+12,0.75196884,0.492859198,0.570388067,0.199942873
66,2ttDyKsO,9/4/20,Male,Hispanic/Latino,Masters,33,Moderate,Moderate,,,1,2,CNNPolitics,G,FALSE,mixed,TRUE,9,good image,0.600663491,0.014377822,1.60E+12,0.220497412,0.364238163,1.60E+12,0.75196884,0.492859198,0.570388067,0.199942873
67,2ttDyKsO,9/4/20,Male,Hispanic/Latino,Masters,33,Moderate,Moderate,,,1,3,nypost,F,FALSE,mixed,TRUE,7,nice,0.504811343,0.210874726,1.60E+12,0.139023086,0.364238163,1.60E+12,0.75196884,0.492859198,0.570388067,0.199942873
68,2ttDyKsO,9/4/20,Male,Hispanic/Latino,Masters,33,Moderate,Moderate,,,1,4,veteranstoday,A,FALSE,mixed,TRUE,9,good,0.571907847,0.148570829,1.60E+12,0.119852657,0.392993807,1.60E+12,0.75196884,0.492859198,0.570388067,0.199942873
69,2ttDyKsO,9/4/20,Male,Hispanic/Latino,Masters,33,Moderate,Moderate,,,1,5,MotherJones,E,FALSE,mixed,FALSE,10,good,0.502415039,0.234837763,1.60E+12,0.033585723,0.603868533,1.60E+12,0.75196884,0.492859198,0.570388067,0.199942873
70,2ttDyKsO,9/4/20,Male,Hispanic/Latino,Masters,33,Moderate,Moderate,,,1,6,Jerusalem_Post,H,FALSE,mixed,FALSE,11,good,0.588681973,0.464882918,1.60E+12,0.484090819,0.335482518,1.60E+12,0.75196884,0.492859198,0.570388067,0.199942873
