"","X","usertoken","date","inst_credibleCertainChoice","inst_credibleCertainUncertainty","inst_nCredibleNCertain","inst_nCredibleNCertainUncertainty","preq_gender","preq_race","preq_education","preq_age","postq_economic","postq_social","postq_attention1","postq_attention2","account_index","condition_account","condition_accAlias","condition_block","condition_emotionSort","condition_showImage","condition_credibleLabel","condition_politicalLabel","count_tweets","sourceComment","credibility_choice","credibility_uncertainty","credibility_time","politicalOrientation_choice","politicalOrientation_uncertainty","politicalOrientation_time","credibility_choice_binary","accuracy","condition_showImage_cat","condition_emotion"
"317",358,"IIAkUCx2","09/23/20",0.994405449496582,0.987900115122395,0.00342614674094607,0.484820890430772,"Female","Hispanic/Latino","Undergraduate",18,"Slightly liberal","Very liberal","If I were to wake up with fever and chills on a day of an important job interview I would call and report what I am going through. ","I would simply leave the store and the item I needed. I would not take the item with me without paying and since I am in a hurry, I would also not wait for the cashier to come.",4,"InvestWatchBlog","D","False","mixed","False",0,"right",8,"All of tweets I read did not seem to have a preference in party. Their sole purpose seemed to provide the public with information.",0.650985868945589,0.0383408592246459,1600905516718,3.74714970905465e-05,0.412164236664944,1600905519018,1,"False","without image","mixed"
"318",359,"IIAkUCx2","09/23/20",0.994405449496582,0.987900115122395,0.00342614674094607,0.484820890430772,"Female","Hispanic/Latino","Undergraduate",18,"Slightly liberal","Very liberal","If I were to wake up with fever and chills on a day of an important job interview I would call and report what I am going through. ","I would simply leave the store and the item I needed. I would not take the item with me without paying and since I am in a hurry, I would also not wait for the cashier to come.",5,"Jerusalem_Post","H","False","mixed","False",1,"right",9,"While reading the tweets it was hard to make a judgement since I felt completely lost with the content they were releasing. However, most of the tweets did involve middle eastern countries, which did aid in my decisions.",0.483244609837763,0.0479260740308075,1600905655638,0.0144152937063329,0.287556444184845,1600905662380,0,"False","without image","mixed"
"319",360,"IIAkUCx2","09/23/20",0.994405449496582,0.987900115122395,0.00342614674094607,0.484820890430772,"Female","Hispanic/Latino","Undergraduate",18,"Slightly liberal","Very liberal","If I were to wake up with fever and chills on a day of an important job interview I would call and report what I am going through. ","I would simply leave the store and the item I needed. I would not take the item with me without paying and since I am in a hurry, I would also not wait for the cashier to come.",6,"nypost","F","False","mixed","True",1,"right",13,"Each tweet had an image, which involved at least one of the people they were referring to in their tweet. Most tweets involved the lives of others.",0.425733321000794,0.0670965036431305,1600905940657,-0.0478886025337169,0.747646754880597,1600905949566,0,"False","with image","mixed"
"320",361,"IIAkUCx2","09/23/20",0.994405449496582,0.987900115122395,0.00342614674094607,0.484820890430772,"Female","Hispanic/Latino","Undergraduate",18,"Slightly liberal","Very liberal","If I were to wake up with fever and chills on a day of an important job interview I would call and report what I am going through. ","I would simply leave the store and the item I needed. I would not take the item with me without paying and since I am in a hurry, I would also not wait for the cashier to come.",7,"opednews","C","False","mixed","True",0,"left",7,"Their tweets were mainly formulated around politics. The images did correspond with the tweets and some did aid in helping towards their point. ",0.564718935690135,0.162948651704745,1600906173859,-0.484015912778758,0.718891183591497,1600906179041,1,"False","with image","mixed"
"321",362,"AtIbjtyn","09/24/20",0.972570814527907,0.924308266265359,0.0535714273440485,0.427606176378798,"Female","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",37,"Slightly Conservative","Slightly Conservative","I would still go to the interview. If there is an option, I would call them and tell them and see if we can reschedule so I dont spread the germs to everybody.","I would leave without the item or if I have cash, I would leave the cash there for that item.",0,"nypost","F","False","mixed","False",1,"right",71,"When messages are strong and directed towards one way, they are biased",0.519189165360868,0.124607792480099,1600912181919,-0.0574738173398783,0.220459940541714,1600912176776,1,"True","without image","mixed"
"322",363,"AtIbjtyn","09/24/20",0.972570814527907,0.924308266265359,0.0535714273440485,0.427606176378798,"Female","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",37,"Slightly Conservative","Slightly Conservative","I would still go to the interview. If there is an option, I would call them and tell them and see if we can reschedule so I dont spread the germs to everybody.","I would leave without the item or if I have cash, I would leave the cash there for that item.",1,"opednews","C","False","mixed","True",0,"left",16,"they appear not very biased",0.396977676582309,0.0479260740308075,1600913104343,-0.0958146765645243,0.105437362867776,1600913112156,0,"True","with image","mixed"
"323",364,"AtIbjtyn","09/24/20",0.972570814527907,0.924308266265359,0.0535714273440485,0.427606176378798,"Female","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",37,"Slightly Conservative","Slightly Conservative","I would still go to the interview. If there is an option, I would call them and tell them and see if we can reschedule so I dont spread the germs to everybody.","I would leave without the item or if I have cash, I would leave the cash there for that item.",2,"MotherJones","E","False","mixed","False",1,"left",14,"They are not very biased",0.449696358016197,0.0814743258523727,1600913262369,-0.100607283967605,0.0479260740308076,1600913252542,0,"False","without image","mixed"
"324",365,"AtIbjtyn","09/24/20",0.972570814527907,0.924308266265359,0.0535714273440485,0.427606176378798,"Female","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",37,"Slightly Conservative","Slightly Conservative","I would still go to the interview. If there is an option, I would call them and tell them and see if we can reschedule so I dont spread the germs to everybody.","I would leave without the item or if I have cash, I would leave the cash there for that item.",3,"Jerusalem_Post","H","False","mixed","True",1,"right",12,"they are not biased",0.500018735748545,0.0766817184492918,1600913361179,-0.0478886025337169,0.019170429612323,1600913359240,1,"True","with image","mixed"
"325",366,"AtIbjtyn","09/24/20",0.972570814527907,0.924308266265359,0.0535714273440485,0.427606176378798,"Female","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",37,"Slightly Conservative","Slightly Conservative","I would still go to the interview. If there is an option, I would call them and tell them and see if we can reschedule so I dont spread the germs to everybody.","I would leave without the item or if I have cash, I would leave the cash there for that item.",4,"InvestWatchBlog","D","False","mixed","True",0,"right",12,"not biased",0.509603950554707,0.0239630370154038,1600913456929,-0.00954774330907077,0.057511288836969,1600913453381,1,"False","with image","mixed"
"326",367,"AtIbjtyn","09/24/20",0.972570814527907,0.924308266265359,0.0535714273440485,0.427606176378798,"Female","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",37,"Slightly Conservative","Slightly Conservative","I would still go to the interview. If there is an option, I would call them and tell them and see if we can reschedule so I dont spread the germs to everybody.","I would leave without the item or if I have cash, I would leave the cash there for that item.",5,"amlookout","B","False","mixed","False",0,"right",6,"not biased",0.502415039450086,0.0766817184492919,1600913496682,0.0144152937063329,0.230045155347876,1600913495489,1,"False","without image","mixed"
"327",368,"AtIbjtyn","09/24/20",0.972570814527907,0.924308266265359,0.0535714273440485,0.427606176378798,"Female","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",37,"Slightly Conservative","Slightly Conservative","I would still go to the interview. If there is an option, I would call them and tell them and see if we can reschedule so I dont spread the germs to everybody.","I would leave without the item or if I have cash, I would leave the cash there for that item.",6,"veteranstoday","A","False","mixed","False",0,"left",9,"not biased",0.478452002434682,0.110229970270857,1600913562398,-0.0862294617583629,0.105437362867776,1600913561434,0,"True","without image","mixed"
"328",369,"AtIbjtyn","09/24/20",0.972570814527907,0.924308266265359,0.0535714273440485,0.427606176378798,"Female","Indian, Pakistani, Bangladeshi, or any other Asian","Undergraduate",37,"Slightly Conservative","Slightly Conservative","I would still go to the interview. If there is an option, I would call them and tell them and see if we can reschedule so I dont spread the germs to everybody.","I would leave without the item or if I have cash, I would leave the cash there for that item.",7,"CNNPolitics","G","False","mixed","True",1,"left",11,"not biased",0.476055698733142,0.0527186814338882,1600913645604,-0.00475513590599008,0.210874725735553,1600913644363,0,"False","with image","mixed"
"329",370,"BWuULUaO","09/24/20",0.885962748450802,0.749500978113925,0.124220949281981,0.582488065164314,"Female","White/Caucasian/European","High School",18,"Slightly Conservative","Very liberal","Take DayQuil, some advil, a shower, and get dressed for the interview. Schedule a doctor's appointment for after the interview and arrive to the interview early with tissues and hand sanitizer. ","Wait by the front counter for a few minutes to see if any employees appear. If not, put the item back where you found it and leave, order it on Amazon // go to another store. ",0,"CNNPolitics","G","False","mixed","False",1,"left",10,"Lack of consistent views and poor capitalization make it hard to take this source seriously",0.610248706019403,0.541564636548124,1600920001641,-0.172496395013816,1.10229977583796,1600919997837,1,"True","without image","mixed"
