,usertoken,date,condition,account_index,tweet_index,familiarity,favorability,familiarity_number,favorability_number,condition_person,condition_accAlias,condition_personCluster,condition_showImage,biasChoice,biasCI,time,condition_imageIdx
3448,RQbGxHvS,10/11/20,happy,2,3,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.35818154227432636,0.5393097140835512,1602391490086.0,happy_img_idx
3449,RQbGxHvS,10/11/20,happy,2,4,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.43608182990615757,0.8029722260682107,1602391501344.0,happy_img_idx
3450,RQbGxHvS,10/11/20,happy,2,5,Moderately familiar,Very negative,1,-2,Vladimir Putin,J,111,True,0.31024290373166097,0.5033557351765521,1602391508210.0,happy_img_idx
3451,RQbGxHvS,10/11/20,happy,3,0,Somewhat familiar,Slightly Positive,0,1,Angela Merkel,N,126,True,0.5019974579023225,0.5033557351765521,1602391559738.0,happy_img_idx
3452,RQbGxHvS,10/11/20,happy,3,1,Somewhat familiar,Slightly Positive,0,1,Angela Merkel,N,126,True,0.5079897877201557,0.6591563104402147,1602391565141.0,happy_img_idx
3453,RQbGxHvS,10/11/20,happy,3,2,Somewhat familiar,Slightly Positive,0,1,Angela Merkel,N,126,True,0.4960051280844893,0.6831256297115473,1602391573810.0,happy_img_idx
3454,RQbGxHvS,10/11/20,happy,3,3,Somewhat familiar,Slightly Positive,0,1,Angela Merkel,N,126,True,0.4960051280844893,0.29961649089165865,1602391579320.0,happy_img_idx
3455,RQbGxHvS,10/11/20,happy,3,4,Somewhat familiar,Slightly Positive,0,1,Angela Merkel,N,126,True,0.4960051280844893,0.5752636929905501,1602391586752.0,happy_img_idx
3456,RQbGxHvS,10/11/20,happy,3,5,Somewhat familiar,Slightly Positive,0,1,Angela Merkel,N,126,True,0.5139821175379888,0.5752636929905501,1602391597828.0,happy_img_idx
3457,RQbGxHvS,10/11/20,happy,4,0,Somewhat familiar,Very negative,0,-2,Theresa May,K,122,True,0.6697826928016514,0.20373921380632787,1602391644445.0,happy_img_idx
3458,RQbGxHvS,10/11/20,happy,4,1,Somewhat familiar,Very negative,0,-2,Theresa May,K,122,True,0.4960051280844893,0.41946308724832215,1602391651185.0,happy_img_idx
3459,RQbGxHvS,10/11/20,happy,4,2,Somewhat familiar,Very negative,0,-2,Theresa May,K,122,True,0.5019974579023225,0.21572387344199434,1602391656091.0,happy_img_idx
3460,RQbGxHvS,10/11/20,happy,4,3,Somewhat familiar,Very negative,0,-2,Theresa May,K,122,True,0.5619207560806542,0.5033557046979864,1602391666057.0,happy_img_idx
3461,RQbGxHvS,10/11/20,happy,4,4,Somewhat familiar,Very negative,0,-2,Theresa May,K,122,True,0.24432726049621326,0.29961649089165865,1602391671732.0,happy_img_idx
3462,RQbGxHvS,10/11/20,happy,4,5,Somewhat familiar,Very negative,0,-2,Theresa May,K,122,True,0.23234260086054692,0.14381591562799614,1602391677546.0,happy_img_idx
3463,RQbGxHvS,10/11/20,happy,4,6,Somewhat familiar,Very negative,0,-2,Theresa May,K,122,True,0.7536753102513157,0.22770853307766048,1602391689854.0,happy_img_idx
3464,RQbGxHvS,10/11/20,happy,5,0,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.23234260086054692,0.14381591562799614,1602391761105.0,happy_img_idx
3465,RQbGxHvS,10/11/20,happy,5,1,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.37016620190999266,0.6951102893472136,1602391770404.0,happy_img_idx
3466,RQbGxHvS,10/11/20,happy,5,2,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.3881431913634922,0.3954937984555549,1602391778303.0,happy_img_idx
3467,RQbGxHvS,10/11/20,happy,5,3,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.1724193026822152,0.2636625119846596,1602391784823.0,happy_img_idx
3468,RQbGxHvS,10/11/20,happy,5,4,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.4240971702704912,0.3954937984555549,1602391791644.0,happy_img_idx
3469,RQbGxHvS,10/11/20,happy,6,0,Extremely familiar,Very negative,2,-2,Hillary Clinton,L,100,True,0.49400768481187823,0.6951102893472136,1602391844987.0,happy_img_idx
3470,RQbGxHvS,10/11/20,happy,6,1,Extremely familiar,Very negative,2,-2,Hillary Clinton,L,100,True,0.5239693339010442,0.8269415453395437,1602391854196.0,happy_img_idx
3471,RQbGxHvS,10/11/20,happy,6,2,Extremely familiar,Very negative,2,-2,Hillary Clinton,L,100,True,0.5059923444475446,0.311601150527325,1602391863339.0,happy_img_idx
3472,RQbGxHvS,10/11/20,happy,6,3,Extremely familiar,Very negative,2,-2,Hillary Clinton,L,100,True,0.5539309829902099,0.5512943432406519,1602391871156.0,happy_img_idx
3473,RQbGxHvS,10/11/20,happy,6,4,Extremely familiar,Very negative,2,-2,Hillary Clinton,L,100,True,0.5898849618972091,0.45541706615532135,1602391881505.0,happy_img_idx
3474,RQbGxHvS,10/11/20,happy,6,5,Extremely familiar,Very negative,2,-2,Hillary Clinton,L,100,True,0.5000000146297114,0.35953978906999046,1602391890741.0,happy_img_idx
3475,RQbGxHvS,10/11/20,happy,7,0,Somewhat familiar,Slightly negative,0,-1,Emanuel Macron,M,54,True,0.5659156426258763,0.5393096836049855,1602391950886.0,happy_img_idx
3476,RQbGxHvS,10/11/20,happy,7,1,Somewhat familiar,Slightly negative,0,-1,Emanuel Macron,M,54,True,0.38015341827304794,0.3475551599128895,1602391956340.0,happy_img_idx
3477,RQbGxHvS,10/11/20,happy,7,2,Somewhat familiar,Slightly negative,0,-1,Emanuel Macron,M,54,True,0.5119846742653777,0.5033557046979866,1602391961147.0,happy_img_idx
3478,RQbGxHvS,10/11/20,happy,7,3,Somewhat familiar,Slightly negative,0,-1,Emanuel Macron,M,54,True,0.24832214704143538,0.31160115052732495,1602391966220.0,happy_img_idx
3479,RQbGxHvS,10/11/20,happy,7,4,Somewhat familiar,Slightly negative,0,-1,Emanuel Macron,M,54,True,0.5719079724437095,0.49137104506232016,1602391976022.0,happy_img_idx
3480,RQbGxHvS,10/11/20,happy,7,5,Somewhat familiar,Slightly negative,0,-1,Emanuel Macron,M,54,True,0.6438159302577076,0.25431447685926856,1602391984325.0,happy_img_idx
3481,RQbGxHvS,10/11/20,happy,7,6,Somewhat familiar,Slightly negative,0,-1,Emanuel Macron,M,54,True,0.5119846742653777,0.3355704697986577,1602391990577.0,happy_img_idx
3482,RQbGxHvS,10/11/20,happy,7,7,Somewhat familiar,Slightly negative,0,-1,Emanuel Macron,M,54,True,0.4760306953583787,0.2636625119846596,1602391999551.0,happy_img_idx
3483,8OKUW7cS,10/11/20,angry,0,0,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.12556045381242872,0.13914656771799627,1602433631507.0,angry_img_idx
3484,8OKUW7cS,10/11/20,angry,0,1,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.5480109619762579,0.18812463256907708,1602433642205.0,angry_img_idx
3485,8OKUW7cS,10/11/20,angry,0,2,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.034587485589818494,0.08357827532134897,1602433654884.0,angry_img_idx
3486,8OKUW7cS,10/11/20,angry,0,3,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.05810306466095312,0.07054673721340388,1602433665185.0,angry_img_idx
3487,8OKUW7cS,10/11/20,angry,0,4,Moderately familiar,Very negative,1,-2,Kim Jong-un,P,132,True,0.2677836447119036,0.11757789535567309,1602433674857.0,angry_img_idx
3488,8OKUW7cS,10/11/20,angry,1,0,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.6048402780648332,0.13717421124828544,1602433773681.0,angry_img_idx
3489,8OKUW7cS,10/11/20,angry,1,1,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.5911228569400047,0.18028610621203223,1602433785085.0,angry_img_idx
3490,8OKUW7cS,10/11/20,angry,1,2,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.6871448048138045,0.16068979031942,1602433798600.0,angry_img_idx
3491,8OKUW7cS,10/11/20,angry,1,3,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.6793062784567596,0.17244757985498715,1602433806350.0,angry_img_idx
3492,8OKUW7cS,10/11/20,angry,1,4,Moderately familiar,Slightly Positive,1,1,Hillary Clinton,L,100,True,0.5323339092621682,0.17244757985498715,1602433815815.0,angry_img_idx
3493,8OKUW7cS,10/11/20,angry,2,0,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.871350174204359,0.15285126396237514,1602433923920.0,angry_img_idx
3494,8OKUW7cS,10/11/20,angry,2,1,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.5382128040299518,0.14893200078385282,1602433932408.0,angry_img_idx
3495,8OKUW7cS,10/11/20,angry,2,2,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.5480109619762579,0.18028610621203223,1602433942219.0,angry_img_idx
3496,8OKUW7cS,10/11/20,angry,2,3,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.781207121098343,0.1489320007838526,1602433958242.0,angry_img_idx
3497,8OKUW7cS,10/11/20,angry,2,4,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.6518714362071025,0.11365863217715066,1602433969205.0,angry_img_idx
3498,8OKUW7cS,10/11/20,angry,2,5,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.8497942267224856,0.19596315892612193,1602433979020.0,angry_img_idx
3499,8OKUW7cS,10/11/20,angry,2,6,Extremely familiar,Very Positive,2,2,Barack Obama,O,117,True,0.8674309110258366,0.1450127376053303,1602433985388.0,angry_img_idx
3500,8OKUW7cS,10/11/20,angry,3,0,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.7949245422231714,0.23907505388986894,1602434107813.0,angry_img_idx
3501,8OKUW7cS,10/11/20,angry,3,1,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.620517330778923,0.09406231628453843,1602434114575.0,angry_img_idx
3502,8OKUW7cS,10/11/20,angry,3,2,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.5734861726366537,0.16068979031941993,1602434123038.0,angry_img_idx
3503,8OKUW7cS,10/11/20,angry,3,3,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.693023699581588,0.19988242210464446,1602434129357.0,angry_img_idx
3504,8OKUW7cS,10/11/20,angry,3,4,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.5695669094581313,0.09798157946306096,1602434136031.0,angry_img_idx
3505,8OKUW7cS,10/11/20,angry,3,5,Extremely familiar,Very negative,2,-2,Donald Trump,I,129,True,0.47158532999507036,0.1489320007838527,1602434144821.0,angry_img_idx
3506,8OKUW7cS,10/11/20,angry,4,0,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,True,0.4813834879413764,0.23123652753282387,1602434203493.0,angry_img_idx
3507,8OKUW7cS,10/11/20,angry,4,1,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,True,0.5362531724406906,0.180286106212032,1602434211488.0,angry_img_idx
3508,8OKUW7cS,10/11/20,angry,4,2,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,True,0.5382128040299518,0.19596315892612193,1602434217171.0,angry_img_idx
3509,8OKUW7cS,10/11/20,angry,4,3,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,True,0.5186164881373396,0.2665098961395258,1602434219658.0,angry_img_idx
3510,8OKUW7cS,10/11/20,angry,4,4,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,True,0.5930824885292659,0.18420536939055454,1602434225009.0,angry_img_idx
3511,8OKUW7cS,10/11/20,angry,4,5,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,True,0.011071906518683863,0.065941591017998,1602434234059.0,angry_img_idx
3512,8OKUW7cS,10/11/20,angry,4,6,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,True,0.33833038192530746,0.1763668430335097,1602434240134.0,angry_img_idx
3513,8OKUW7cS,10/11/20,angry,4,7,Somewhat familiar,Very negative,0,-2,Vladimir Putin,J,111,True,0.34029001351456867,0.15677052714089756,1602434247499.0,angry_img_idx
3514,8OKUW7cS,10/11/20,angry,5,0,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.7341759629560737,0.2821869488536155,1602434332583.0,angry_img_idx
3515,8OKUW7cS,10/11/20,angry,5,1,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.5872035937614822,0.20772094846168915,1602434339614.0,angry_img_idx
3516,8OKUW7cS,10/11/20,angry,5,2,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.7067411207064166,0.3527336860670196,1602434344418.0,angry_img_idx
3517,8OKUW7cS,10/11/20,angry,5,3,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.41671564549575624,0.3527336860670194,1602434349799.0,angry_img_idx
3518,8OKUW7cS,10/11/20,angry,5,4,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.6753870152782371,0.17244757985498738,1602434356901.0,angry_img_idx
3519,8OKUW7cS,10/11/20,angry,5,5,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.6067999096540945,0.27434842249657065,1602434363572.0,angry_img_idx
3520,8OKUW7cS,10/11/20,angry,5,6,Slightly familiar,Neutral,-1,0,Emanuel Macron,M,54,True,0.3324514871575238,0.29002547521066036,1602434368646.0,angry_img_idx
3521,8OKUW7cS,10/11/20,angry,6,0,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.6479521730285801,0.3096217911032726,1602434424306.0,angry_img_idx
3522,8OKUW7cS,10/11/20,angry,6,1,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.6263962255467066,0.2900254752106606,1602434433424.0,angry_img_idx
3523,8OKUW7cS,10/11/20,angry,6,2,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.6420732782607964,0.20380168528316678,1602434439566.0,angry_img_idx
3524,8OKUW7cS,10/11/20,angry,6,3,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.6910640679923269,0.24691358024691357,1602434445692.0,angry_img_idx
3525,8OKUW7cS,10/11/20,angry,6,4,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.5382128040299518,0.24299431706839125,1602434451092.0,angry_img_idx
3526,8OKUW7cS,10/11/20,angry,6,5,Somewhat familiar,Neutral,0,0,Theresa May,K,122,True,0.5617283831010864,0.24299431706839125,1602434454624.0,angry_img_idx
3527,8OKUW7cS,10/11/20,angry,7,0,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.4519890141024582,0.3723300019596316,1602434511768.0,angry_img_idx
3528,8OKUW7cS,10/11/20,angry,7,1,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.28737996060451576,0.24299431706839114,1602434517338.0,angry_img_idx
3529,8OKUW7cS,10/11/20,angry,7,2,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.5480109619762579,0.19988242210464446,1602434523351.0,angry_img_idx
3530,8OKUW7cS,10/11/20,angry,7,3,Moderately familiar,Very Positive,1,2,Angela Merkel,N,126,True,0.5088183301910335,0.23515579071134618,1602434532551.0,angry_img_idx
3531,T1SX9HbR,10/11/20,noImage,0,0,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.6004947457110063,0.1855287569573283,1602439295868.0,
3532,T1SX9HbR,10/11/20,noImage,0,1,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.49882437516568434,0.04310485671886011,1602439319119.0,
3533,T1SX9HbR,10/11/20,noImage,0,2,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.5007836841168433,0.06269788643708507,1602439333705.0,
3534,T1SX9HbR,10/11/20,noImage,0,3,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.49882437516568434,0.0509420925234958,1602439353651.0,
3535,T1SX9HbR,10/11/20,noImage,0,4,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.41653339921701016,0.09796544755794545,1602439380368.0,
3536,T1SX9HbR,10/11/20,noImage,0,5,Slightly familiar,Neutral,-1,0,Theresa May,K,122,False,0.4968650662145255,0.08620959385099203,1602439395473.0,
3537,T1SX9HbR,10/11/20,noImage,1,0,Moderately familiar,Very negative,1,-2,Barack Obama,O,117,False,0.5944386579615756,0.15674471609271268,1602439543032.0,
3538,T1SX9HbR,10/11/20,noImage,1,1,Moderately familiar,Very negative,1,-2,Barack Obama,O,117,False,0.15202669081055734,0.12539577287417025,1602439558632.0,
3539,T1SX9HbR,10/11/20,noImage,1,2,Moderately familiar,Very negative,1,-2,Barack Obama,O,117,False,0.11088121031039073,0.12147714002351143,1602439573910.0,
3540,T1SX9HbR,10/11/20,noImage,1,3,Moderately familiar,Very negative,1,-2,Barack Obama,O,117,False,0.5595629825482926,0.08620959385099192,1602439587891.0,
3541,T1SX9HbR,10/11/20,noImage,1,4,Moderately familiar,Very negative,1,-2,Barack Obama,O,117,False,0.5674002183529282,0.129314390776488,1602439600555.0,
3542,T1SX9HbR,10/11/20,noImage,1,5,Moderately familiar,Very negative,1,-2,Barack Obama,O,117,False,0.5301733482809089,0.09796544755794545,1602439617136.0,
3543,T1SX9HbR,10/11/20,noImage,1,6,Moderately familiar,Very negative,1,-2,Barack Obama,O,117,False,0.5007836841168433,0.07053512224172076,1602439635043.0,
3544,T1SX9HbR,10/11/20,noImage,2,0,Slightly familiar,Slightly negative,-1,-1,Vladimir Putin,J,111,False,0.5003918283059479,0.08229097594867424,1602439765408.0,
3545,T1SX9HbR,10/11/20,noImage,2,1,Slightly familiar,Slightly negative,-1,-1,Vladimir Putin,J,111,False,0.5458478198901802,0.058779268534767226,1602439788615.0,
3546,T1SX9HbR,10/11/20,noImage,2,2,Slightly familiar,Slightly negative,-1,-1,Vladimir Putin,J,111,False,0.5007836841168433,0.13323300867880583,1602439806656.0,
3547,T1SX9HbR,10/11/20,noImage,2,3,Slightly familiar,Slightly negative,-1,-1,Vladimir Putin,J,111,False,0.49882437516568434,0.1685005697996662,1602439825158.0,
3548,T1SX9HbR,10/11/20,noImage,2,4,Slightly familiar,Slightly negative,-1,-1,Vladimir Putin,J,111,False,0.6692842838131915,0.129314390776488,1602439840294.0,
3549,T1SX9HbR,10/11/20,noImage,2,5,Slightly familiar,Slightly negative,-1,-1,Vladimir Putin,J,111,False,0.5007836841168433,0.0940468296556276,1602439850812.0,
3550,T1SX9HbR,10/11/20,noImage,2,6,Slightly familiar,Slightly negative,-1,-1,Vladimir Putin,J,111,False,0.4968650662145255,0.1293143907764881,1602439859754.0,
3551,T1SX9HbR,10/11/20,noImage,2,7,Slightly familiar,Slightly negative,-1,-1,Vladimir Putin,J,111,False,0.49882437516568434,0.1018840654602633,1602439872728.0,
3552,T1SX9HbR,10/11/20,noImage,3,0,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,False,0.455327722429293,0.13715162658112368,1602439986949.0,
3553,T1SX9HbR,10/11/20,noImage,3,1,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,False,0.0540612469896971,0.17357908927330534,1602440000437.0,
3554,T1SX9HbR,10/11/20,noImage,3,2,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,False,0.6790808285689861,0.1685005697996662,1602440027643.0,
3555,T1SX9HbR,10/11/20,noImage,3,3,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,False,0.5634816004506104,0.18025642350661975,1602440044027.0,
3556,T1SX9HbR,10/11/20,noImage,3,4,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,False,0.573278145206405,0.11755853706953467,1602440058219.0,
3557,T1SX9HbR,10/11/20,noImage,3,5,Slightly familiar,Neutral,-1,0,Angela Merkel,N,126,False,0.5948305436691529,0.1293143907764882,1602440074454.0,
3558,T1SX9HbR,10/11/20,noImage,4,0,Extremely familiar,Very Positive,2,2,Donald Trump,I,129,False,0.565049023694192,0.29389634267383635,1602440285797.0,
3559,T1SX9HbR,10/11/20,noImage,4,1,Extremely familiar,Very Positive,2,2,Donald Trump,I,129,False,0.6026677794737886,0.3134894321854256,1602440301057.0,
3560,T1SX9HbR,10/11/20,noImage,4,2,Extremely familiar,Very Positive,2,2,Donald Trump,I,129,False,0.5419292019878624,0.17241918770198406,1602440320052.0,
3561,T1SX9HbR,10/11/20,noImage,4,3,Extremely familiar,Very Positive,2,2,Donald Trump,I,129,False,0.7123890807386876,0.3056521963807899,1602440336025.0,
3562,T1SX9HbR,10/11/20,noImage,4,4,Extremely familiar,Very Positive,2,2,Donald Trump,I,129,False,0.5556443646459748,0.28214048896688304,1602440347004.0,
3563,T1SX9HbR,10/11/20,noImage,4,5,Extremely familiar,Very Positive,2,2,Donald Trump,I,129,False,0.7829242029804083,0.34091975750165027,1602440363096.0,
3564,T1SX9HbR,10/11/20,noImage,4,6,Extremely familiar,Very Positive,2,2,Donald Trump,I,129,False,0.6065863973761064,0.36835008281787496,1602440374178.0,
3565,T1SX9HbR,10/11/20,noImage,5,0,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.5003918283059479,0.11755853706953467,1602440459900.0,
3566,T1SX9HbR,10/11/20,noImage,5,1,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.42241132607048687,0.4114548797433711,1602440477645.0,
3567,T1SX9HbR,10/11/20,noImage,5,2,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.18141632507794098,0.25471015617648773,1602440494427.0,
3568,T1SX9HbR,10/11/20,noImage,5,3,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.4655161229959829,0.2272798383344335,1602440512015.0,
3569,T1SX9HbR,10/11/20,noImage,5,4,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.44004510663091706,0.16850062959303036,1602440540027.0,
3570,T1SX9HbR,10/11/20,noImage,5,5,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.059939173843173835,0.15790461766403407,1602440553463.0,
3571,T1SX9HbR,10/11/20,noImage,5,6,Not at all familiar,Neutral,-2,0,Emanuel Macron,M,54,False,0.10108466555459619,0.17241919330761196,1602440564331.0,
3572,T1SX9HbR,10/11/20,noImage,6,0,Moderately familiar,Slightly negative,1,-1,Hillary Clinton,L,100,False,0.5219442267686959,0.13715162658112368,1602440689302.0,
3573,T1SX9HbR,10/11/20,noImage,6,1,Moderately familiar,Slightly negative,1,-1,Hillary Clinton,L,100,False,0.48902783040988984,0.2507915457483405,1602440706278.0,
